id,score,mae_cursor_position,down_time_min,down_time_max,down_time_median,down_time_mean,down_time_std,up_time_min,up_time_max,up_time_median,up_time_mean,up_time_std,action_time_min,action_time_max,action_time_median,action_time_mean,action_time_std,word_count_min,word_count_max,word_count_median,word_count_mean,word_count_std,activity_input,activity_movefrom,activity_nonproduction,activity_paste,activity_removecut,activity_replace,down_event_alphanumeric,down_event_control_keys,down_event_special_character,down_event_unknown,text_change_many_q,text_change_many_q_to_many_q,text_change_many_q_to_not_q,text_change_many_q_to_single_q,text_change_nochange,text_change_not_q,text_change_not_q_to_many_q,text_change_not_q_to_not_q,text_change_not_q_to_single_q,text_change_single_q,text_change_single_q_to_many_q,text_change_single_q_to_not_q,text_change_single_q_to_single_q,text_change_unknown
d7d0eca0,4.5,567.0,1504,1815768,689652.5,710950.3177852349,453884.0643249557,1614,1815853,689741.0,711022.3899328859,453877.82332811184,0,1055,62.0,72.07214765100672,55.81958387844007,0,307,143.5,149.36241610738256,91.41622768225345,0.7721476510067115,0.0,0.07785234899328859,0.0003355704697986577,0.14899328859060404,0.0006711409395973154,0.6174496644295302,0.361744966442953,0.02080536912751678,0.0,0.002348993288590604,0.0,0.0,0.0006711409395973154,0.07785234899328859,0.19395973154362417,0.0,0.0,0.0,0.7251677852348993,0.0,0.0,0.0,0
d7f0b1aa,5.0,525.465324993201,1542,1577093,560436.0,625400.8852325265,414493.0934843519,1639,1577169,560525.0,625489.3035082949,414490.9967122345,0,2066,88.0,88.41827576828936,45.99108317047765,0,450,216.0,219.83791134076694,133.08536228613235,0.8985586075605113,0.0,0.020940984498232253,0.0,0.08022844710361708,0.0002719608376393799,0.7449007342942616,0.24068534131085123,0.014413924394887137,0.0,0.0002719608376393799,0.0,0.0,0.0002719608376393799,0.020940984498232253,0.16616807179766113,0.0,0.0,0.0,0.8123470220288278,0.0,0.0,0.0,0
d7f21d96,2.0,228.69437404967056,10826,1829030,950251.0,895062.0861632032,409314.3423618302,10969,1829032,950417.0,895181.2731880385,409331.08362403273,0,4158,96.0,119.18702483527623,222.44243732899992,0,241,133.0,126.67511403953371,70.5172527481159,0.8443993917891536,0.0,0.04308160162189559,0.0,0.11099847947288394,0.0015205271160669033,0.6786619361378611,0.31069437404967054,0.010643689812468323,0.0,0.0,0.0,0.0,0.0015205271160669033,0.04308160162189559,0.1966548403446528,0.0,0.0,0.0,0.7587430309173847,0.0,0.0,0.0,0
d80ce807,3.5,801.3185004571777,47194,1735803,467570.0,529703.9244132886,332908.59614327084,47289,1735888,467645.0,529784.7369704358,332916.0051727116,0,3020,75.0,80.81255714721122,108.3411781874762,0,336,191.0,181.7744590064005,94.40574583921651,0.7793355684242609,0.0,0.051203901249619016,0.0,0.1664126790612618,0.003047851264858275,0.629076501066748,0.35659859798841814,0.014324900944833891,0.0,0.0012191405059433099,0.0,0.0006095702529716549,0.0024382810118866198,0.051203901249619016,0.18226150563852483,0.0,0.0,0.0,0.7622676013410545,0.0,0.0,0.0,0
d84f0c52,4.0,629.2545941807044,78776,1628769,851424.0,838771.375957121,440394.53585717443,78864,1628771,851676.0,838922.7530627871,440390.24940593546,0,1603,153.0,151.3771056661562,78.27566101907742,0,230,119.0,117.85604900459418,64.96513478637179,0.7591883614088821,0.0,0.026416539050535988,0.0,0.21439509954058192,0.0,0.6175344563552833,0.3663859111791731,0.016079632465543645,0.0,0.0007656967840735069,0.0,0.0,0.0,0.026416539050535988,0.18185298621745788,0.0,0.0,0.0,0.7909647779479326,0.0,0.0,0.0,0
d850861d,3.5,1133.338805700884,164206,1780091,1083467.0,1045410.6157315533,472033.4519671017,164396,1780288,1083514.0,1045503.2895543929,472024.7415335416,0,3010,79.0,92.67382283961753,96.22499747594,0,362,206.0,206.003608154429,109.23281061972824,0.5294966624571532,0.0,0.3783149918816525,0.0005412231643514342,0.09092549161104095,0.0007216308858019123,0.40844308136388235,0.5742377773768718,0.017319141259245895,0.0,0.001984484935955259,0.0,0.0005412231643514342,0.00018040772145047808,0.3783149918816525,0.14739310842504058,0.0,0.0,0.0,0.4715857838715497,0.0,0.0,0.0,0
d8612276,4.0,234.33815612382233,361576,1837696,1271032.0,1223642.5248990578,397027.7384873101,361723,1837795,1271156.5,1223744.7399057874,397021.53206731257,0,3613,98.0,102.2150067294751,73.3395840222088,0,423,210.0,205.99226110363392,120.2947726202577,0.9118438761776582,0.0,0.014468371467025572,0.0,0.07335127860026917,0.00033647375504710633,0.7378869448183042,0.24360699865410498,0.01850605652759085,0.0,0.0,0.0,0.0,0.00033647375504710633,0.014468371467025572,0.1857335127860027,0.0,0.0,0.0,0.7994616419919246,0.0,0.0,0.0,0
d86ac6c7,4.0,139.8800668616799,997,1792912,380477.0,624219.1207689093,501408.3642451248,1077,1793037,380594.0,624322.360635186,501410.4237602964,0,1092,104.0,103.2398662766402,41.16232608764138,0,350,171.0,172.2912661930631,103.48236319821233,0.92227329711659,0.0,0.023401587964897618,0.0,0.05432511491851233,0.0,0.7438361888842457,0.24320936063518597,0.012954450480568324,0.0,0.0,0.0,0.0,0.0,0.023401587964897618,0.1876305892185541,0.0,0.0,0.0,0.7889678228165483,0.0,0.0,0.0,0
d87acfcd,5.0,1199.8296213808462,20163,1793496,1028105.0,984793.1792873051,479041.1185026576,20228,1793634,1028213.0,984903.0727542688,479041.74651472725,0,2790,105.0,109.89346696362287,74.1019532195709,0,576,300.0,300.63381588715663,168.9831931557122,0.8485523385300668,0.0,0.01855976243504083,0.0,0.13288789903489234,0.0,0.6930215293244246,0.2938010393466964,0.01317743132887899,0.0,0.001855976243504083,0.0,0.0,0.0,0.01855976243504083,0.18170007423904974,0.0,0.0,0.0,0.7978841870824054,0.0,0.0,0.0,0
d87dea65,3.5,1087.4531733042372,5102,1806681,758921.0,814432.7975995636,446516.46096344653,5180,1806762,759007.0,814516.6612111293,446523.09941077227,0,6124,80.0,83.86361156573922,141.2841998236269,0,470,241.0,236.66030187306782,137.22243749647325,0.6788507001272959,0.0,0.15730132751409348,0.0,0.16221131114748136,0.0016366612111292963,0.5459174395344608,0.44462629569012546,0.009456264775413711,0.0,0.0009092562284051646,0.0,0.0003637024913620658,0.0012729587197672304,0.15730132751409348,0.16366612111292964,0.0,0.0,0.0,0.6764866339334424,0.0,0.0,0.0,0
d8871360,4.0,207.41744436468053,33654,1031681,488343.0,479013.63567839196,204362.87942009483,33799,1031773,488465.5,479147.43216080405,204362.2030341386,0,507,135.0,133.7964824120603,38.02367969337852,0,416,204.0,205.79181622397704,118.45685115141005,0.9400574300071788,0.0,0.010050251256281407,0.0,0.04989231873653984,0.0,0.7552045944005743,0.22182340272792533,0.02297200287150036,0.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.19633883704235464,0.0,0.0,0.0,0.793610911701364,0.0,0.0,0.0,0
d888ebb7,3.5,244.04777830864788,101843,1677234,453765.0,470814.43143812707,220200.87741095232,101964,1677340,453907.0,470932.0071667463,220194.39338856356,0,501,117.0,117.57572861920688,35.69185926628443,0,292,164.0,157.81414237935977,93.54464558530077,0.8671763019589106,0.0,0.018155757286192068,0.0,0.11466794075489728,0.0,0.6903965599617774,0.2928810320114668,0.016722408026755852,0.0,0.0,0.0,0.0,0.0,0.018155757286192068,0.20305781175346393,0.0,0.0,0.0,0.7787864309603441,0.0,0.0,0.0,0
d8a426e4,5.0,1611.4017291956152,1483,1784840,690339.0,746669.2803767176,422263.66004887613,1543,1784841,690415.0,746759.4557665586,422264.1406947208,0,2893,89.0,90.17538984097575,73.72777746152667,0,626,317.0,309.205959549174,185.70393229806393,0.7806083063146518,0.0,0.068704647213216,0.0,0.14898872935000773,0.0016983171221244403,0.6262158406669754,0.35942566002779064,0.014358499305233904,0.0,0.0004631773969430292,0.0,0.0,0.0016983171221244403,0.068704647213216,0.1885132005558129,0.0,0.0,0.0,0.7406206577119037,0.0,0.0,0.0,0
d8ad15e6,4.0,106.88969171483622,59309,1714647,487544.0,592810.9176300578,404138.3767047963,59478,1714796,487646.5,592942.2572254335,404142.83056977735,0,5318,130.0,131.33959537572255,123.89483995062271,0,314,157.0,155.67967244701347,95.68293015967298,0.9340077071290944,0.0,0.030828516377649325,0.0,0.03516377649325626,0.0,0.7533718689788054,0.22687861271676302,0.0197495183044316,0.0,0.0,0.0,0.0,0.0,0.030828516377649325,0.18978805394990367,0.0,0.0,0.0,0.779383429672447,0.0,0.0,0.0,0
d8bae9f7,4.0,998.464871396513,1157,1519306,733895.0,726095.6191955808,396051.38761811866,1202,1519313,734028.0,726173.3735542897,396048.0412925373,0,2480,71.0,77.75435870878647,74.28155598908317,0,405,203.0,196.94389780769896,131.3670411893349,0.5409977559123079,0.0,0.328672535819092,0.0,0.13032970826860005,0.0,0.4407042982910409,0.5534265492836181,0.005869152425340929,0.0,0.00017262213015708613,0.0,0.0,0.0,0.328672535819092,0.12549628862420162,0.0,0.0,0.0,0.5456585534265492,0.0,0.0,0.0,0
d8d596a3,4.0,558.906413432425,32439,1802857,646230.0,731014.9708230112,474327.30438598327,32590,1802937,646358.0,731137.988714561,474332.02763109625,0,3802,120.0,123.01789154968345,88.64259933965033,0,394,249.0,222.6842829617396,119.49234910967364,0.8285163776493256,0.0,0.021745114230663363,0.0002752546105147261,0.14918799889898154,0.0002752546105147261,0.6812551610239471,0.30470685383980184,0.014037985136251032,0.0,0.0013762730525736307,0.0,0.0,0.0002752546105147261,0.021745114230663363,0.1739609138453069,0.0,0.0,0.0,0.8026424442609413,0.0,0.0,0.0,0
d8d897c8,4.0,588.4473420260782,1618,1572296,535433.5,546136.7477432297,303682.95140050206,1657,1572361,535580.0,546238.1664994985,303676.89474789676,0,1600,103.0,101.41875626880642,59.49664009295329,0,471,223.0,228.7592778335005,139.56750252801055,0.7936308926780341,0.0,0.08500501504513541,0.0,0.12086258776328987,0.0005015045135406219,0.630641925777332,0.3543129388164494,0.015045135406218655,0.0,0.00025075225677031093,0.0,0.0005015045135406219,0.0,0.08500501504513541,0.19332998996990972,0.0,0.0,0.0,0.720912738214644,0.0,0.0,0.0,0
d8e49913,3.5,936.881320224719,32918,1829958,1053042.0,984698.898642322,535952.954824744,32923,1830035,1053187.0,984803.7373595505,535945.0505343822,0,513,101.0,104.83871722846442,58.63703215312121,0,435,195.0,193.88155430711612,121.36872969395796,0.7462546816479401,0.0,0.06601123595505617,0.0,0.18773408239700373,0.0,0.5941011235955056,0.39232209737827717,0.013576779026217229,0.0,0.0,0.0,0.0,0.0,0.06601123595505617,0.18211610486891386,0.0,0.0,0.0,0.75187265917603,0.0,0.0,0.0,0
d8e53b5b,2.0,49.92529880478088,163119,1889126,1284000.0,1222089.547310757,467808.88086733216,163324,1889289,1284155.0,1222227.889940239,467817.0296980124,0,4771,147.0,138.34262948207171,118.61396494963994,0,299,149.0,146.67878486055776,96.39303526578273,0.9213147410358565,0.0,0.062250996015936255,0.0,0.01643426294820717,0.0,0.6623505976095617,0.31822709163346613,0.01942231075697211,0.0,0.0,0.0,0.0,0.0,0.062250996015936255,0.27241035856573703,0.0,0.0,0.0,0.6653386454183267,0.0,0.0,0.0,0
d8edf05d,4.0,504.36414282096734,5593,1860192,991750.0,988506.8789566979,504364.28226321645,5745,1860246,991788.0,988605.9301088883,504360.04185034,0,558,101.0,99.05115219042796,57.57259121477658,0,415,197.0,202.9511268675614,109.12352709672523,0.7211952393010889,0.0,0.1653583185616612,0.0,0.113193213471765,0.0002532286654849329,0.5804001012914662,0.40820460876171183,0.01139528994682198,0.0,0.0,0.0,0.0,0.0,0.1653583185616612,0.16586477589263104,0.0,0.0,0.0,0.6685236768802229,0.0,0.0,0.0002532286654849329,0
d931029a,4.5,339.781914893617,4792,1969605,643503.0,709435.9595744681,470540.6074918815,4916,1969718,643612.5,709545.2534574468,470543.55264298915,0,3291,106.0,109.2938829787234,61.12888154901054,0,538,282.0,276.80771276595743,155.79981492104122,0.8781914893617021,0.0,0.02553191489361702,0.0,0.09627659574468085,0.0,0.7034574468085106,0.28085106382978725,0.015691489361702126,0.0,0.00026595744680851064,0.0,0.0,0.0,0.02553191489361702,0.19069148936170213,0.0,0.0,0.0,0.7835106382978724,0.0,0.0,0.0,0
d93bd869,3.0,396.0983647798742,40047,1799889,420116.0,442858.92603773583,257965.24944043055,40107,1799980,420224.0,442954.26867924526,257963.47323290602,0,501,95.0,95.34264150943396,29.0634526231051,0,642,302.0,311.2108176100629,185.09766688038067,0.9182389937106918,0.0,0.019622641509433963,0.0,0.062138364779874215,0.0,0.729811320754717,0.2563522012578616,0.013836477987421384,0.0,0.0,0.0,0.0,0.0,0.019622641509433963,0.20025157232704402,0.0,0.0,0.0,0.780125786163522,0.0,0.0,0.0,0
d9474286,2.0,392.45052292839904,124618,1738284,1137683.5,1011690.1098149638,460397.18919533567,124745,1738341,1137748.0,1011762.9360418343,460385.18848056265,0,516,70.0,72.82622687047466,56.71265044348721,0,258,122.0,132.64481094127112,72.53815583218012,0.7618664521319388,0.0,0.0921158487530169,0.0,0.14601769911504425,0.0,0.6106194690265486,0.3676588897827836,0.02172164119066774,0.0,0.0,0.0,0.0,0.0,0.0921158487530169,0.18262268704746581,0.0,0.0,0.0,0.7252614641995173,0.0,0.0,0.0,0
d96b5156,3.0,454.577709217123,48642,1875890,990685.0,972491.2556883919,495535.15383705404,48858,1875948,990759.0,972577.6166602391,495530.3983568526,0,508,85.0,86.36097184728114,47.25764247729614,0,311,149.0,153.50212109525646,88.99977943847934,0.7801774006941766,0.0,0.06980331662167373,0.0,0.15001928268414963,0.0,0.6093328191284226,0.3825684535287312,0.008098727342846125,0.0,0.0,0.0,0.0,0.0,0.06980331662167373,0.21249517932896259,0.0,0.0,0.0,0.7177015040493637,0.0,0.0,0.0,0
d9a4b7a5,4.0,687.7881272548376,55962,1832985,791912.0,823656.3355198426,497960.1674577608,56174,1833066,791973.0,823762.8966874385,497969.1651534951,0,4091,97.0,106.5611675959331,128.80386374521782,0,293,124.0,136.74581830108232,83.24860786628388,0.7605772384388324,0.0,0.050836339783535585,0.0,0.18858642177763202,0.0,0.6061003607740243,0.3781567727123647,0.01574286651361102,0.0,0.0,0.0,0.0,0.0,0.050836339783535585,0.1961298786487373,0.0,0.0,0.0,0.7530337815677272,0.0,0.0,0.0,0
d9e2c66b,5.5,718.9788421297372,1148,1783206,640683.0,661176.1929783771,368310.4794329434,1258,1783329,640766.0,661267.1599627994,368315.3209922974,0,3220,84.0,90.96698442222738,86.34890192241302,0,532,298.0,296.2915601023018,162.9929762958355,0.8121367123924669,0.0,0.08160892815624274,0.0,0.10439432690072076,0.001860032550569635,0.6572890025575447,0.3301557777261102,0.012555219716345037,0.0,0.0,0.0,0.0,0.001860032550569635,0.08160892815624274,0.17856312485468495,0.0,0.0,0.0,0.7379679144385026,0.0,0.0,0.0,0
d9e9abae,4.0,841.692035029191,1014,1870606,907273.5,934159.4001251042,506621.0367599772,1104,1870670,907365.0,934254.6269808173,506617.03285814583,0,514,93.0,95.22685571309424,41.85063360394867,0,422,222.0,211.70287739783151,121.38292084320565,0.7931609674728941,0.0,0.12885738115095913,0.0,0.073185988323603,0.0047956630525437865,0.640116763969975,0.3375729774812344,0.022310258548790658,0.0,0.0029190992493744786,0.0,0.0008340283569641367,0.0037531276063386154,0.12885738115095913,0.17702251876563804,0.0,0.0,0.0,0.6864053377814846,0.0,0.0,0.0002085070892410342,0
d9fa0e75,5.5,464.4557610241821,25728,1767117,595457.0,658425.6318634424,425925.20429749315,25752,1767160,595503.0,658521.1516358464,425921.283136053,0,1277,91.0,95.51977240398293,51.307218501972976,0,469,225.0,228.87169274537695,141.5194389585344,0.8924608819345662,0.0,0.03499288762446657,0.0,0.0716927453769559,0.0008534850640113798,0.7240398293029872,0.25889046941678523,0.017069701280227598,0.0,0.0,0.0,0.0,0.0008534850640113798,0.03499288762446657,0.18435277382645804,0.0,0.0,0.0,0.779800853485064,0.0,0.0,0.0,0
d9fec26b,1.0,238.15276476101218,4116,1800818,819701.0,914041.6621368323,447856.1255360839,4203,1800929,819794.0,914134.1082474227,447863.40129832865,0,3810,83.0,92.44611059044048,99.80494643889102,0,242,129.0,126.72586691658857,73.7943971339107,0.8303655107778819,0.0,0.059044048734770385,0.0,0.10965323336457357,0.0009372071227741331,0.626991565135895,0.3373945641986879,0.03561387066541706,0.0,0.00046860356138706655,0.0,0.0,0.0009372071227741331,0.059044048734770385,0.2352389878163074,0.0,0.0,0.0,0.704311152764761,0.0,0.0,0.0,0
da5a554e,3.0,317.13309352517985,3198,1792463,714364.5,696583.0061664954,423124.3096263327,3324,1792600,714487.0,696684.5313463515,423129.0515327723,0,941,102.0,101.5251798561151,49.65552942173427,0,216,104.0,108.98458376156218,66.66491250374942,0.8191161356628982,0.0,0.019527235354573486,0.0,0.16135662898252826,0.0,0.65775950668037,0.3324768756423433,0.009763617677286743,0.0,0.0010277492291880781,0.0,0.0,0.0,0.019527235354573486,0.20092497430626927,0.0,0.0,0.0,0.7785200411099692,0.0,0.0,0.0,0
da6a74e8,3.5,136.33529145955717,2345,1778983,451993.0,515277.588793493,343912.30123342347,2504,1779128,452109.0,515352.28377767734,343921.7583835971,0,501,71.0,74.69498418436511,28.82182524501335,0,334,178.0,177.30004518752824,98.1952900880544,0.8974243108901943,0.0,0.02666064166290104,0.0,0.07591504744690465,0.0,0.7067329417080885,0.2815183009489381,0.01174875734297334,0.0,0.0,0.0,0.0,0.0,0.02666064166290104,0.21599638499774063,0.0,0.0,0.0,0.7573429733393583,0.0,0.0,0.0,0
da70f502,4.0,798.79873665868,920,1790956,555567.0,581782.8839032891,338991.92881115363,1030,1791062,555584.0,581879.0788499238,338994.1599754323,0,1190,97.0,96.19494663472011,44.80906120131659,0,488,279.0,269.4800697015901,146.89737493882134,0.7841428882596384,0.0,0.05467218470921368,0.0,0.16053147462426487,0.000653452406883032,0.6262252232629056,0.35830973644086256,0.015465040296231757,0.0,0.0,0.00021781746896101068,0.00021781746896101068,0.00021781746896101068,0.05467218470921368,0.19472881725114355,0.0,0.0,0.0,0.7499455456327597,0.0,0.0,0.0,0
dac7fdac,3.0,177.7763561924258,122968,1811407,760068.5,783037.6356192426,425395.5669915527,123187,1811592,760200.0,783133.1857727738,425393.0512936383,0,822,89.0,95.55015353121802,54.61924990599807,0,220,133.0,129.985670419652,69.01768363813026,0.8152507676560901,0.0,0.038894575230296824,0.0,0.1458546571136131,0.0,0.6617195496417605,0.32446264073694986,0.013817809621289662,0.0,0.0005117707267144319,0.0,0.0,0.0,0.038894575230296824,0.18577277379733878,0.0,0.0,0.0,0.77482088024565,0.0,0.0,0.0,0
dad2b05b,3.5,460.03970331588135,34980,1805645,456795.0,559245.9616055846,385013.64164619084,35120,1805759,456855.5,559349.587696335,385019.6841201324,0,502,98.0,103.6260907504363,43.355144002390006,0,239,134.0,127.49214659685863,73.30774646136271,0.787085514834206,0.0,0.02399650959860384,0.0,0.18891797556719023,0.0,0.6090750436300174,0.37478184991273994,0.01614310645724258,0.0,0.0,0.0,0.0,0.0,0.02399650959860384,0.23080279232111692,0.0,0.0,0.0,0.7452006980802792,0.0,0.0,0.0,0
dafae958,3.5,148.34774436090225,1112,1787796,865151.0,903282.3640350878,481804.2824509316,1258,1787927,865272.5,903395.3161027569,481805.7936763321,0,508,108.0,112.95206766917293,45.249742814796186,0,482,247.0,240.18327067669173,140.39847016670143,0.893796992481203,0.0,0.05639097744360902,0.0,0.04981203007518797,0.0,0.7167919799498746,0.2706766917293233,0.012531328320802004,0.0,0.0,0.0,0.0,0.0,0.05639097744360902,0.19016290726817042,0.0,0.0,0.0,0.7534461152882206,0.0,0.0,0.0,0
db1e3631,3.5,167.34240774349666,4049,1764873,365134.0,469228.17967332125,437398.87153446354,4232,1765045,365279.0,469350.7380520266,437394.8458318081,0,501,121.0,122.55837870538414,42.38432210813259,0,223,118.0,116.82698124621899,66.47019811670023,0.8602540834845736,0.0,0.02722323049001815,0.0,0.11252268602540835,0.0,0.6938898971566848,0.2928009679370841,0.013309134906231096,0.0,0.0,0.0,0.0,0.0,0.02722323049001815,0.1808832425892317,0.0,0.0,0.0,0.7918935269207501,0.0,0.0,0.0,0
db1f9df0,4.5,1023.6239563262685,30464,1772758,1011078.5,1059361.3978805395,503498.9788052228,30605,1772816,1011190.0,1059458.3259473345,503486.12854971417,0,1325,102.0,96.92806679511882,50.055828433472804,0,545,410.0,330.87556197816315,159.8010991502593,0.7675016056518946,0.0,0.010918432883750802,0.0,0.2214193962748876,0.00016056518946692356,0.6273281952472703,0.3489081567116249,0.023763648041104687,0.0,0.00016056518946692356,0.0,0.0,0.00016056518946692356,0.010918432883750802,0.1771034039820167,0.0,0.0,0.0,0.8116570327552987,0.0,0.0,0.0,0
db50d9e3,5.5,601.10661831369,27441,1796904,822162.0,789122.3321849501,437064.1776865926,27549,1798925,822162.0,789221.0337262013,437069.37308268435,0,5789,109.0,98.70154125113328,129.875487047471,0,564,306.0,281.85602901178606,164.53030810877502,0.6846781504986401,0.0,0.2128739800543971,0.0,0.10244786944696282,0.0,0.5504986400725295,0.43898458748866725,0.010516772438803263,0.0,0.0,0.0,0.0,0.0,0.2128739800543971,0.15376246600181323,0.0,0.0,0.0,0.6333635539437896,0.0,0.0,0.0,0
db6c2876,3.5,760.185318275154,40469,1803021,711331.0,752522.2240759754,406466.6761250886,40583,1803141,711526.0,752634.1450205339,406466.42017848766,0,1563,112.0,111.92094455852155,61.24936645487032,0,522,290.0,279.5600616016427,152.69188348620114,0.8719199178644764,0.0,0.026437371663244353,0.0,0.10087268993839836,0.0007700205338809035,0.7004620123203286,0.28208418891170434,0.017453798767967144,0.0,0.000513347022587269,0.0,0.0,0.0007700205338809035,0.026437371663244353,0.19224845995893225,0.0,0.0,0.0,0.7800308008213552,0.0,0.0,0.0,0
db9b38e6,3.5,487.8793724279835,6272,1795270,1006719.0,989960.3410493827,418687.1996020905,6359,1795385,1006813.0,990071.6887860083,418688.9502853485,0,2354,112.0,111.3477366255144,67.74990302151221,0,492,238.0,242.53060699588477,145.37136457970408,0.841820987654321,0.0,0.05606995884773663,0.0,0.10185185185185185,0.000257201646090535,0.6759259259259259,0.30915637860082307,0.014917695473251029,0.0,0.0,0.000257201646090535,0.0,0.0,0.05606995884773663,0.18955761316872427,0.0,0.0,0.0,0.7541152263374485,0.0,0.0,0.0,0
dbecb2a3,3.5,1284.7128347183748,37441,1804471,751027.5,844507.6793628809,515385.16844745696,37781,1804530,751143.0,844616.9272853186,515384.7092840672,0,2580,106.0,109.24792243767313,88.35344384528317,0,295,198.5,179.90650969529085,92.03880594697374,0.6696675900277008,0.0,0.14681440443213298,0.0,0.18328716528162511,0.00023084025854108956,0.5143120960295475,0.46722068328716526,0.018467220683287166,0.0,0.0006925207756232687,0.0,0.0,0.00023084025854108956,0.14681440443213298,0.20267774699907665,0.0,0.0,0.0,0.649584487534626,0.0,0.0,0.0,0
dbede377,4.0,550.3543641712978,46382,1754832,574578.0,599784.3255966002,368763.5596937926,46431,1754927,574578.0,599859.6397515528,368768.2620580363,0,2693,78.0,75.31415495259888,91.74545910585262,0,324,196.0,178.30957829355998,93.67427498396977,0.7397842432167375,0.0,0.15527950310559005,0.0,0.10460934946060804,0.00032690421706440013,0.6021575678326251,0.38378555083360577,0.014056881333769205,0.0,0.0,0.0,0.0,0.0,0.15527950310559005,0.15952925792742725,0.0,0.00032690421706440013,0.0,0.6848643347499183,0.0,0.0,0.0,0
dbee2b4e,3.5,174.69027777777777,107090,1794658,958482.5,932755.103125,410785.97820961114,107295,1794789,958611.0,932861.5392361111,410782.3037854285,0,514,104.0,106.43611111111112,28.445192020708518,0,439,219.0,217.87118055555555,131.7098250548262,0.921875,0.0,0.016666666666666666,0.0,0.06145833333333333,0.0,0.7298611111111111,0.24895833333333334,0.021180555555555557,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.20625,0.0,0.0,0.0,0.7770833333333333,0.0,0.0,0.0,0
dbf94a12,2.5,158.88532675709,17988,1778231,1201683.0,1068377.2429099877,542155.1384798153,18114,1778314,1201816.0,1068505.6103575833,542152.3963787337,0,508,129.0,128.36744759556103,37.19277192281199,0,228,119.0,115.26880394574599,68.89942424287133,0.8655980271270037,0.0,0.03884093711467324,0.0,0.09556103575832306,0.0,0.6985203452527744,0.2909987669543773,0.010480887792848335,0.0,0.0,0.0,0.0,0.0,0.03884093711467324,0.1843403205918619,0.0,0.0,0.0,0.7768187422934648,0.0,0.0,0.0,0
dbf9a096,3.5,1291.4742551345098,30154,1795570,712870.5,726543.9894417125,380921.27257420804,30279,1795643,712958.5,726647.6822389355,380917.18768128916,0,1440,97.0,103.69279722302575,61.075556194663015,0,793,372.0,368.83829910326875,242.32140400879226,0.8287532542667052,0.0,0.02097194098929708,0.0,0.14984090251663293,0.00043390222736476716,0.6585189470639282,0.3287532542667052,0.012727798669366503,0.0,0.0005785363031530228,0.0,0.0,0.00043390222736476716,0.02097194098929708,0.2123228232571594,0.0,0.0,0.0,0.7656927972230257,0.0,0.0,0.0,0
dc0d7869,4.0,625.6932624113475,1058,1614307,753755.5,743295.4202127659,354374.6375942564,1143,1614401,753877.0,743410.2031408309,354371.35255919007,0,1617,111.0,114.78292806484296,64.55403121709288,0,443,229.0,223.18667679837893,133.23623552302305,0.7826747720364742,0.0,0.0732016210739615,0.0,0.14412360688956433,0.0,0.6180344478216818,0.3657548125633232,0.016210739614994935,0.0,0.00025329280648429586,0.0,0.0,0.0,0.0732016210739615,0.20440729483282674,0.0,0.0,0.0,0.7221377912867275,0.0,0.0,0.0,0
dc57d9b0,3.0,252.91918158567776,16428,1792529,502488.0,526014.6726342711,315726.605563455,16560,1792665,502576.0,526104.2649616369,315729.5829184089,5,4367,78.0,89.5923273657289,116.467443285235,0,266,128.0,138.3002557544757,82.26001275218631,0.8455242966751918,0.0,0.05370843989769821,0.0,0.10076726342710997,0.0,0.6634271099744246,0.30895140664961634,0.02762148337595908,0.0,0.0,0.0,0.0,0.0,0.05370843989769821,0.19744245524296675,0.0,0.0,0.0,0.7488491048593351,0.0,0.0,0.0,0
dc7b3d6e,2.5,356.7954655089243,8976,1788794,875519.0,819021.2894356006,415008.7266723154,9126,1788912,875692.0,819108.2749638206,415000.2310775837,0,512,79.0,86.98552821997106,46.80536367189964,0,232,115.0,112.00337674867342,69.99570786745568,0.7877472262421611,0.0,0.041968162083936326,0.0,0.17028461167390255,0.0,0.6367583212735166,0.35407621804148576,0.009165460684997588,0.0,0.0,0.0,0.0,0.0,0.041968162083936326,0.1828268210323203,0.0,0.0,0.0,0.7752050168837433,0.0,0.0,0.0,0
dc844db4,4.0,488.36899090515374,86663,1818892,921623.0,933040.1396708532,462450.49236327416,86872,1819042,921734.0,933138.9835426592,462452.01850908395,0,1359,101.0,98.84387180597662,58.524893732428446,0,511,241.5,249.0716760502382,147.54425500659494,0.7609354699003897,0.0,0.13620614984841922,0.0,0.10242529233434387,0.00043308791684711995,0.613685578172369,0.373538328280641,0.012776093546990039,0.0,0.0,0.0,0.0,0.00021654395842355997,0.13620614984841922,0.17063663923776526,0.0,0.0,0.00021654395842355997,0.6927241229969684,0.0,0.0,0.0,0
dc90585d,3.5,1229.2036990752313,8112,1397890,576544.0,562847.6145963509,321808.0917259469,8113,1397952,576674.0,562949.7573106723,321807.8613387328,0,505,104.0,102.14271432141965,35.26620021395304,0,272,131.0,129.22719320169958,72.90498693741672,0.8327918020494877,0.0,0.030492376905773555,0.0,0.1367158210447388,0.0,0.6673331667083229,0.3176705823544114,0.014996250937265684,0.0,0.00024993751562109475,0.0,0.0,0.0,0.030492376905773555,0.19070232441889529,0.0,0.0,0.0,0.77855536115971,0.0,0.0,0.0,0
